#SampleID	SRR8865578
k__Bacteria	98.97698
k__Archaea	0.94608
k__Viruses	0.07694
k__Bacteria|p__Bacteroidetes	68.37524
k__Bacteria|p__Firmicutes	15.35319
k__Bacteria|p__Verrucomicrobia	8.87659
k__Bacteria|p__Proteobacteria	6.04006
k__Archaea|p__Euryarchaeota	0.94608
k__Bacteria|p__Actinobacteria	0.3319
k__Viruses|p__Viruses_noname	0.07694
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	68.37524
k__Bacteria|p__Firmicutes|c__Clostridia	11.50156
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	8.87659
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	5.31303
k__Bacteria|p__Firmicutes|c__Negativicutes	3.62172
k__Archaea|p__Euryarchaeota|c__Methanobacteria	0.94608
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.46094
k__Bacteria|p__Actinobacteria|c__Actinobacteria	0.3319
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.25597
k__Bacteria|p__Firmicutes|c__Bacilli	0.12506
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.10485
k__Viruses|p__Viruses_noname|c__Viruses_noname	0.07694
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria	0.01013
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	68.37524
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	11.50156
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	8.87659
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	5.31303
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	3.62172
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales	0.94608
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.46094
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	0.3319
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.25597
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	0.12506
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.10485
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname	0.07694
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales	0.01013
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	28.787
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	21.12863
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	11.89962
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobiaceae	8.87659
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	8.45651
