#SampleID	SRR8865583
k__Bacteria	99.04275
k__Viruses	0.60445
k__Archaea	0.3528
k__Bacteria|p__Bacteroidetes	69.93868
k__Bacteria|p__Verrucomicrobia	13.73374
k__Bacteria|p__Firmicutes	9.27647
k__Bacteria|p__Proteobacteria	4.76422
k__Bacteria|p__Spirochaetes	1.32965
k__Viruses|p__Viruses_noname	0.60445
k__Archaea|p__Euryarchaeota	0.3528
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	69.93868
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	13.73374
k__Bacteria|p__Firmicutes|c__Clostridia	5.57814
k__Bacteria|p__Firmicutes|c__Negativicutes	3.49322
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2.73967
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2.01502
k__Bacteria|p__Spirochaetes|c__Spirochaetia	1.32965
k__Viruses|p__Viruses_noname|c__Viruses_noname	0.60445
k__Archaea|p__Euryarchaeota|c__Methanobacteria	0.3528
k__Bacteria|p__Firmicutes|c__Bacilli	0.18014
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.02498
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.00953
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	69.93868
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	13.73374
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	5.57814
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	3.49322
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	2.73967
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	2.01502
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales	1.32965
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales	0.60445
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales	0.3528
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	0.18014
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.02498
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.00953
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	44.93424
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	13.80533
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobiaceae	13.73374
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	10.76211
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	3.49322
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae	2.73967
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	2.17958
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae	2.01502
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	1.90266
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	1.49591
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae	1.32965
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Siphoviridae	0.60445
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	0.43699
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae	0.3528
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	0.1083
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae	0.07184
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	0.02498
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae	0.00953
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella	44.93424
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobiaceae|g__Akkermansia	13.73374
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides	10.76211
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides	10.09363
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Odoribacter	3.63525
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella	2.85417
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia	2.65769
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Bilophila	1.71118
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium	1.49591
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__Treponema	1.32965
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Subdoligranulum	1.18178
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia	0.82165
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megasphaera	0.63904
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Siphoviridae|g__T5likevirus	0.60445
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Butyrivibrio	0.59128
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium	0.58894
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes	0.43699
