#SampleID	SAMD00114931
k__Bacteria	100.0
k__Bacteria|p__Firmicutes	61.95872
k__Bacteria|p__Proteobacteria	15.35977
k__Bacteria|p__Actinobacteria	12.48336
k__Bacteria|p__Bacteroidetes	10.15327
k__Bacteria|p__Spirochaetes	0.01909
k__Bacteria|p__Fusobacteria	0.01896
k__Bacteria|p__Candidatus_Saccharibacteria	0.00684
k__Bacteria|p__Firmicutes|c__Bacilli	46.77905
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	15.00008
k__Bacteria|p__Actinobacteria|c__Actinobacteria	12.48336
k__Bacteria|p__Firmicutes|c__Clostridia	11.15132
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	10.15327
k__Bacteria|p__Firmicutes|c__Negativicutes	3.10829
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.92005
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.23413
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.10566
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria	0.0199
k__Bacteria|p__Spirochaetes|c__Spirochaetia	0.01909
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	0.01896
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname	0.00684
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	46.74787
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	13.29332
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	11.36995
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	11.15132
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	10.15327
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	3.10829
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	1.70676
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.92005
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.67255
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	0.44085
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.23413
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.10566
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	0.03119
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales	0.0199
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales	0.01909
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales	0.01896
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname|o__Candidatus_Saccharibacteria_noname	0.00684
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	44.2911
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae	13.29332
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae	11.36995
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	7.79746
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	4.24618
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	3.80848
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	2.80133
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	2.37193
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	1.96828
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae	1.70676
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	1.24424
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae	1.14001
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	0.92005
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	0.83172
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae	0.67255
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae	0.37303
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae	0.23413
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	0.22542
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae	0.12498
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	0.11326
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae	0.10566
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae	0.07236
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micrococcaceae	0.06782
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_noname	0.05442
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae	0.04091
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_noname	0.03119
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae	0.0199
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Brachyspiraceae	0.01909
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae	0.01772
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Aerococcaceae	0.01247
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis	0.00967
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname|o__Candidatus_Saccharibacteria_noname|f__Candidatus_Saccharibacteria_noname	0.00684
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XI_Incertae_Sedis	0.00652
