#SampleID	SRR5898999
k__Bacteria	99.22586
k__Viruses	0.77414
k__Bacteria|p__Actinobacteria	32.4185
k__Bacteria|p__Proteobacteria	32.35939
k__Bacteria|p__Bacteroidetes	26.24808
k__Bacteria|p__Firmicutes	8.1999
k__Viruses|p__Viruses_noname	0.77414
k__Bacteria|p__Actinobacteria|c__Actinobacteria	32.4185
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	31.90944
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	26.24808
k__Bacteria|p__Firmicutes|c__Clostridia	7.69317
k__Viruses|p__Viruses_noname|c__Viruses_noname	0.77414
k__Bacteria|p__Firmicutes|c__Bacilli	0.47211
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.44995
k__Bacteria|p__Firmicutes|c__Negativicutes	0.03462
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	31.91792
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	31.48394
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	26.24808
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	7.69317
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales	0.77414
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.50058
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	0.47211
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.44995
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	0.42549
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	0.03462
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae	31.91792
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae	31.48394
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	21.5204
