#SampleID	SRR5898933
k__Bacteria	100.0
k__Bacteria|p__Bacteroidetes	63.16922
k__Bacteria|p__Firmicutes	32.45734
k__Bacteria|p__Proteobacteria	4.15139
k__Bacteria|p__Fusobacteria	0.17236
k__Bacteria|p__Actinobacteria	0.0497
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	63.16922
k__Bacteria|p__Firmicutes|c__Clostridia	19.11685
k__Bacteria|p__Firmicutes|c__Negativicutes	13.34048
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	3.20111
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	0.95027
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	0.17236
k__Bacteria|p__Actinobacteria|c__Actinobacteria	0.0497
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	63.16922
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	19.11685
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	13.34048
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	3.20111
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	0.93492
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales	0.17236
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	0.0497
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	0.01535
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	38.68399
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	22.24508
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	13.34048
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	8.9788
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	6.45184
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	3.63267
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae	3.20111
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	2.24016
