#SampleID	SRR5898947
k__Bacteria	81.86651
k__Viruses	18.13349
k__Bacteria|p__Bacteroidetes	50.32658
k__Viruses|p__Viruses_noname	18.13349
k__Bacteria|p__Firmicutes	17.17057
k__Bacteria|p__Proteobacteria	12.67743
k__Bacteria|p__Actinobacteria	1.69193
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	50.32658
k__Viruses|p__Viruses_noname|c__Viruses_noname	18.13349
k__Bacteria|p__Firmicutes|c__Negativicutes	12.64066
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	12.07109
k__Bacteria|p__Firmicutes|c__Clostridia	3.95518
k__Bacteria|p__Actinobacteria|c__Actinobacteria	1.69193
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.60634
k__Bacteria|p__Firmicutes|c__Bacilli	0.57473
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	50.32658
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales	18.13349
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	12.64066
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	11.46145
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	3.95518
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	1.69193
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	0.60964
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.60634
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	0.57473
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	30.99208
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	12.64066
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Siphoviridae	12.56814
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	11.67156
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae	11.46145
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Myoviridae	5.56535
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	4.86471
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	2.71446
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	2.27189
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae	1.69193
