#SampleID	SAMD00114915
k__Bacteria	100.0
k__Bacteria|p__Bacteroidetes	48.93455
k__Bacteria|p__Firmicutes	43.44344
k__Bacteria|p__Actinobacteria	5.94877
k__Bacteria|p__Proteobacteria	1.55457
k__Bacteria|p__Verrucomicrobia	0.09515
k__Bacteria|p__Candidatus_Saccharibacteria	0.02181
k__Bacteria|p__Synergistetes	0.00171
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	48.93455
k__Bacteria|p__Firmicutes|c__Clostridia	41.4745
k__Bacteria|p__Actinobacteria|c__Actinobacteria	5.94877
k__Bacteria|p__Firmicutes|c__Bacilli	1.16759
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	0.80689
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.71187
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.51864
k__Bacteria|p__Firmicutes|c__Negativicutes	0.28271
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	0.09515
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.03582
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname	0.02181
k__Bacteria|p__Synergistetes|c__Synergistia	0.00171
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	48.93455
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	41.4745
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	3.61447
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	2.19472
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	0.96716
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.71187
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	0.54425
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.51864
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	0.28271
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	0.26264
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	0.20043
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	0.13958
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	0.09515
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.03582
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname|o__Candidatus_Saccharibacteria_noname	0.02181
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales	0.00171
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	40.39212
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	16.64497
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	15.86635
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	7.69663
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	7.34502
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae	3.61447
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae	2.19472
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	1.19693
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	0.83784
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae	0.71187
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae	0.62705
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae	0.54425
