#SampleID	SAMD00115020
k__Bacteria	100.0
k__Bacteria|p__Firmicutes	55.10593
k__Bacteria|p__Bacteroidetes	38.98043
k__Bacteria|p__Actinobacteria	2.86312
k__Bacteria|p__Proteobacteria	2.76555
k__Bacteria|p__Verrucomicrobia	0.28497
k__Bacteria|p__Firmicutes|c__Clostridia	52.22203
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	38.98043
k__Bacteria|p__Actinobacteria|c__Actinobacteria	2.86312
k__Bacteria|p__Firmicutes|c__Negativicutes	2.67281
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	1.51111
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	1.03754
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	0.28497
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.2169
k__Bacteria|p__Firmicutes|c__Bacilli	0.11856
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.09253
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	52.22203
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	38.98043
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	2.75358
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	2.67281
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	1.51111
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	0.77491
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	0.28497
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	0.26263
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.2169
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	0.11277
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	0.10626
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.09253
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	0.00579
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	0.00328
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	33.11557
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	31.3802
