#SampleID	SAMEA3541530
k__Bacteria	99.88605
k__Archaea	0.11395
k__Bacteria|p__Firmicutes	71.32691
k__Bacteria|p__Bacteroidetes	20.71501
k__Bacteria|p__Actinobacteria	4.2216
k__Bacteria|p__Proteobacteria	3.62254
k__Archaea|p__Euryarchaeota	0.11395
k__Bacteria|p__Firmicutes|c__Clostridia	60.3176
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	20.71501
k__Bacteria|p__Firmicutes|c__Negativicutes	9.2789
k__Bacteria|p__Actinobacteria|c__Actinobacteria	4.2216
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	3.05911
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	1.01663
k__Bacteria|p__Firmicutes|c__Bacilli	0.71377
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.29595
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.26749
k__Archaea|p__Euryarchaeota|c__Methanobacteria	0.11395
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	60.3176
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	20.71501
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	9.2789
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	3.11023
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	3.04827
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	1.11137
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	1.01663
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	0.71175
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.29595
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.26749
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales	0.11395
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	0.01084
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	0.00203
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	28.7641
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	23.69613
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	17.6374
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	7.71258
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	6.11806
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae	3.16084
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae	3.11023
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae	3.04827
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	1.6329
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	1.23969
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae	1.11137
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	1.01663
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	0.70461
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae	0.29595
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae	0.26749
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_noname	0.20314
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae	0.11395
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae	0.0692
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae	0.04996
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	0.01863
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae	0.01084
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname	0.0057
