#SampleID	SAMEA3541516
k__Bacteria	99.99324
k__Viruses	0.00676
k__Bacteria|p__Firmicutes	84.44872
k__Bacteria|p__Bacteroidetes	8.01499
k__Bacteria|p__Proteobacteria	5.22495
k__Bacteria|p__Actinobacteria	1.72254
k__Bacteria|p__Verrucomicrobia	0.57509
k__Bacteria|p__Candidatus_Saccharibacteria	0.00695
k__Viruses|p__Viruses_noname	0.00676
k__Bacteria|p__Firmicutes|c__Clostridia	77.1623
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	8.01499
k__Bacteria|p__Firmicutes|c__Negativicutes	3.66704
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	3.29036
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	3.28038
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	1.90473
k__Bacteria|p__Actinobacteria|c__Actinobacteria	1.72254
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	0.57509
k__Bacteria|p__Firmicutes|c__Bacilli	0.33901
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.02987
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname	0.00695
k__Viruses|p__Viruses_noname|c__Viruses_noname	0.00676
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	77.1623
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	8.01499
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	3.66704
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	3.29036
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	3.28038
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	1.90473
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	0.88251
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.73661
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	0.57509
