#SampleID	SAMEA3541517
k__Bacteria	100.0
k__Bacteria|p__Bacteroidetes	66.95379
k__Bacteria|p__Firmicutes	24.23294
k__Bacteria|p__Actinobacteria	7.40826
k__Bacteria|p__Proteobacteria	1.33311
k__Bacteria|p__Fusobacteria	0.03937
k__Bacteria|p__Candidatus_Saccharibacteria	0.03252
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	66.95379
k__Bacteria|p__Firmicutes|c__Clostridia	17.76995
k__Bacteria|p__Actinobacteria|c__Actinobacteria	7.40826
k__Bacteria|p__Firmicutes|c__Bacilli	4.28096
k__Bacteria|p__Firmicutes|c__Negativicutes	2.04048
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.85967
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	0.33871
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.14156
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.13473
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	0.03937
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname	0.03252
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	66.95379
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	17.76995
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	4.93101
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	4.26749
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	2.46539
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	2.04048
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.85967
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	0.25719
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.14156
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.13473
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	0.07281
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales	0.03937
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname|o__Candidatus_Saccharibacteria_noname	0.03252
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	0.01347
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	0.01186
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales	0.00871
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	47.94897
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	18.99991
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	14.15268
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae	4.93101
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	3.9485
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	3.03226
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae	2.46539
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	2.02557
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae	0.85967
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	0.29266
