#SampleID	SAMEA3541548
k__Bacteria	100.0
k__Bacteria|p__Proteobacteria	47.6272
k__Bacteria|p__Firmicutes	34.972
k__Bacteria|p__Bacteroidetes	12.37755
k__Bacteria|p__Actinobacteria	4.99656
k__Bacteria|p__Synergistetes	0.02609
k__Bacteria|p__Candidatus_Saccharibacteria	0.0006
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	47.38205
k__Bacteria|p__Firmicutes|c__Clostridia	27.60652
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	12.37755
k__Bacteria|p__Firmicutes|c__Bacilli	6.49678
k__Bacteria|p__Actinobacteria|c__Actinobacteria	4.99656
k__Bacteria|p__Firmicutes|c__Negativicutes	0.8244
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.23001
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.0443
k__Bacteria|p__Synergistetes|c__Synergistia	0.02609
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.01514
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname	0.0006
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	46.20455
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	27.60652
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	12.37755
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	6.48947
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	4.0523
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	1.1775
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.91798
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	0.8244
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.23001
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.0443
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	0.02627
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales	0.02609
