#SampleID	SAMEA3541480
k__Bacteria	95.05793
k__Archaea	4.94207
k__Bacteria|p__Bacteroidetes	49.78184
k__Bacteria|p__Firmicutes	41.32145
k__Archaea|p__Euryarchaeota	4.94207
k__Bacteria|p__Proteobacteria	3.11972
k__Bacteria|p__Actinobacteria	0.80351
k__Bacteria|p__Verrucomicrobia	0.03142
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	49.78184
k__Bacteria|p__Firmicutes|c__Negativicutes	26.34872
k__Bacteria|p__Firmicutes|c__Clostridia	14.1405
k__Archaea|p__Euryarchaeota|c__Methanobacteria	4.94207
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	1.93659
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	1.15954
k__Bacteria|p__Actinobacteria|c__Actinobacteria	0.80351
k__Bacteria|p__Firmicutes|c__Bacilli	0.70262
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.12961
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	0.03142
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.02359
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	49.78184
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	26.34872
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	14.1405
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales	4.94207
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	1.93659
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	1.1127
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	0.49987
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.38142
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	0.31681
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	0.20275
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.12961
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	0.10528
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	0.04684
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	0.03142
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.02359
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	26.69119
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	26.34872
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	13.23778
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	9.69278
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	8.29864
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae	4.94207
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	3.02849
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae	1.93659
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	1.43394
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	1.16099
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae	1.1127
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae	0.38142
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	0.36468
