#SampleID	SAMEA3541567
k__Bacteria	100.0
k__Bacteria|p__Firmicutes	77.64606
k__Bacteria|p__Actinobacteria	11.43994
k__Bacteria|p__Bacteroidetes	9.84076
k__Bacteria|p__Proteobacteria	1.06622
k__Bacteria|p__Candidatus_Saccharibacteria	0.00519
k__Bacteria|p__Fusobacteria	0.00182
k__Bacteria|p__Firmicutes|c__Bacilli	35.58381
k__Bacteria|p__Firmicutes|c__Negativicutes	20.57551
k__Bacteria|p__Firmicutes|c__Clostridia	20.42332
k__Bacteria|p__Actinobacteria|c__Actinobacteria	11.43994
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	9.84076
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	1.06342
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.57234
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	0.49389
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname	0.00519
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	0.00182
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	35.5778
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	20.57551
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	20.42332
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	9.84076
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	6.00264
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	5.42943
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	1.06342
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.57234
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	0.27071
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	0.22318
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	0.00787
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	0.00601
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname|o__Candidatus_Saccharibacteria_noname	0.00519
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales	0.00182
