#SampleID	SAMEA3541563
k__Bacteria	100.0
k__Bacteria|p__Proteobacteria	46.29649
k__Bacteria|p__Bacteroidetes	34.73588
k__Bacteria|p__Firmicutes	18.86147
k__Bacteria|p__Actinobacteria	0.08736
k__Bacteria|p__Fusobacteria	0.0116
k__Bacteria|p__Candidatus_Saccharibacteria	0.00721
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	46.29649
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	34.73588
k__Bacteria|p__Firmicutes|c__Clostridia	11.48698
k__Bacteria|p__Firmicutes|c__Negativicutes	5.40299
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	1.2464
k__Bacteria|p__Firmicutes|c__Bacilli	0.7251
k__Bacteria|p__Actinobacteria|c__Actinobacteria	0.08736
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	0.0116
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname	0.00721
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	46.29649
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	34.73588
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	11.48698
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	5.40299
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	1.2464
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	0.72275
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.03866
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	0.026
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	0.02269
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales	0.0116
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname|o__Candidatus_Saccharibacteria_noname	0.00721
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	0.00235
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae	46.29649
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	34.73432
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	8.44869
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	5.40299
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	2.91514
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	1.2464
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	0.38414
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae	0.24131
