#SampleID	SAMEA3541576
k__Bacteria	99.99938
k__Archaea	0.00062
k__Bacteria|p__Bacteroidetes	55.2535
k__Bacteria|p__Firmicutes	42.01111
k__Bacteria|p__Proteobacteria	1.2919
k__Bacteria|p__Fusobacteria	1.13455
k__Bacteria|p__Actinobacteria	0.18342
k__Bacteria|p__Spirochaetes	0.06429
k__Bacteria|p__Synergistetes	0.06061
k__Archaea|p__Euryarchaeota	0.00062
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	55.2535
k__Bacteria|p__Firmicutes|c__Clostridia	31.79961
k__Bacteria|p__Firmicutes|c__Negativicutes	9.30191
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	1.13455
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	1.11261
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.80713
k__Bacteria|p__Actinobacteria|c__Actinobacteria	0.18342
k__Bacteria|p__Firmicutes|c__Bacilli	0.10247
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.09436
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	0.08443
k__Bacteria|p__Spirochaetes|c__Spirochaetia	0.06429
k__Bacteria|p__Synergistetes|c__Synergistia	0.06061
k__Archaea|p__Euryarchaeota|c__Methanobacteria	0.00062
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria	0.00049
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	55.2535
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	31.79961
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	9.30191
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales	1.13455
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	1.11261
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.80713
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.18008
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.09436
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	0.08443
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales	0.06429
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales	0.06061
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	0.05418
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	0.04828
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	0.00334
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales	0.00062
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales	0.00049
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	45.83203
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	14.71905
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	9.24364
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	7.56292
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	5.66873
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	5.53778
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	2.46727
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	1.59801
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_noname	1.37517
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae	1.13455
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae	1.11261
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae	0.97431
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	0.80713
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae	0.73665
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XI_Incertae_Sedis	0.46518
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae	0.18008
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae	0.08443
