#SampleID	SAMD00114727
k__Bacteria	100.0
k__Bacteria|p__Bacteroidetes	73.63962
k__Bacteria|p__Firmicutes	12.1163
k__Bacteria|p__Verrucomicrobia	8.0634
k__Bacteria|p__Actinobacteria	3.9343
k__Bacteria|p__Proteobacteria	2.24638
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	73.63962
k__Bacteria|p__Firmicutes|c__Clostridia	11.72783
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	8.0634
k__Bacteria|p__Actinobacteria|c__Actinobacteria	3.9343
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	1.42522
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.82116
k__Bacteria|p__Firmicutes|c__Bacilli	0.2363
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.15135
k__Bacteria|p__Firmicutes|c__Negativicutes	0.00083
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	73.63962
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	11.72783
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	8.0634
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	2.05175
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	1.88254
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	1.42522
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.82116
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	0.2363
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.15135
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	0.00083
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	52.94814
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	8.67398
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	8.58578
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobiaceae	8.0634
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	5.44015
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	2.7587
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	2.47751
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae	2.05175
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae	1.88254
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	1.49542
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae	1.47856
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae	1.42522
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae	0.82116
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_noname	0.67301
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	0.45007
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname	0.38558
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	0.2363
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	0.15135
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	0.00083
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XI_Incertae_Sedis	0.00053
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides	52.94814
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes	8.67398
