#SampleID	SAMD00114783
k__Bacteria	100.0
k__Bacteria|p__Actinobacteria	40.07609
k__Bacteria|p__Firmicutes	36.72114
k__Bacteria|p__Bacteroidetes	12.74397
k__Bacteria|p__Proteobacteria	10.45421
k__Bacteria|p__Verrucomicrobia	0.0046
k__Bacteria|p__Actinobacteria|c__Actinobacteria	40.07609
k__Bacteria|p__Firmicutes|c__Bacilli	21.06016
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	12.74397
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	9.99495
k__Bacteria|p__Firmicutes|c__Negativicutes	7.93452
k__Bacteria|p__Firmicutes|c__Clostridia	7.67577
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.44438
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.05069
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria	0.01487
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	0.0046
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	36.97596
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	21.05522
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	12.74397
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	7.93452
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	7.67577
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	6.20647
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	3.78848
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	3.06632
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.44438
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.05069
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	0.03381
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales	0.01487
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	0.00494
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	0.0046
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae	36.97596
