#SampleID	SAMD00115000
k__Bacteria	100.0
k__Bacteria|p__Bacteroidetes	52.97363
k__Bacteria|p__Firmicutes	33.24635
k__Bacteria|p__Actinobacteria	10.91767
k__Bacteria|p__Proteobacteria	2.53447
k__Bacteria|p__Fusobacteria	0.32789
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	52.97363
k__Bacteria|p__Firmicutes|c__Negativicutes	19.78685
k__Bacteria|p__Actinobacteria|c__Actinobacteria	10.91767
k__Bacteria|p__Firmicutes|c__Clostridia	8.37188
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	4.55478
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	1.52347
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.98761
k__Bacteria|p__Firmicutes|c__Bacilli	0.53284
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	0.32789
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	0.02339
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	52.97363
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	19.78685
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	8.37188
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	5.74755
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	5.14943
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	4.55478
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	1.52347
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.98761
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	0.39111
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales	0.32789
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	0.14173
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	0.02069
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	0.0126
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	0.0108
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	33.27886
