#SampleID	SAMD00115002
k__Bacteria	99.99497
k__Viruses	0.00503
k__Bacteria|p__Firmicutes	69.09279
k__Bacteria|p__Bacteroidetes	17.02976
k__Bacteria|p__Proteobacteria	10.59461
k__Bacteria|p__Actinobacteria	3.03489
k__Bacteria|p__Fusobacteria	0.24292
k__Viruses|p__Viruses_noname	0.00503
k__Bacteria|p__Firmicutes|c__Clostridia	27.30767
k__Bacteria|p__Firmicutes|c__Bacilli	24.19436
k__Bacteria|p__Firmicutes|c__Negativicutes	17.10852
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	17.02976
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	10.08455
k__Bacteria|p__Actinobacteria|c__Actinobacteria	3.03489
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.48223
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria	0.43538
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	0.24292
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.07469
k__Viruses|p__Viruses_noname|c__Viruses_noname	0.00503
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	27.30767
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	24.09613
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	17.10852
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	17.02976
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	8.08615
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	1.99525
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	1.72326
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	0.81167
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	0.49996
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.48223
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales	0.43538
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales	0.24292
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	0.09824
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales	0.07469
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Herpesvirales	0.00503
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cardiobacteriales	0.00316
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	23.57713
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	19.07863
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	17.10852
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	16.88992
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae	8.08615
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	4.0113
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	2.79667
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae	1.99525
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae	1.72326
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae	0.81167
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae	0.64251
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	0.48223
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae	0.43538
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	0.38798
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micrococcaceae	0.37123
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae	0.31819
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis	0.2882
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae	0.22936
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	0.14743
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	0.13984
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_noname	0.09824
