#SampleID	SAMD00114964
k__Bacteria	100.0
k__Bacteria|p__Proteobacteria	49.16972
k__Bacteria|p__Bacteroidetes	40.7406
k__Bacteria|p__Firmicutes	9.46794
k__Bacteria|p__Fusobacteria	0.57754
k__Bacteria|p__Actinobacteria	0.0442
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	48.50736
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	40.7406
k__Bacteria|p__Firmicutes|c__Clostridia	6.83142
k__Bacteria|p__Firmicutes|c__Negativicutes	2.22248
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.66236
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	0.57754
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.40889
k__Bacteria|p__Actinobacteria|c__Actinobacteria	0.0442
k__Bacteria|p__Firmicutes|c__Bacilli	0.00515
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	48.50736
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	40.7406
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	6.83142
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	2.22248
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.66236
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales	0.57754
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.40889
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.04309
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	0.00487
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	0.00111
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	0.00028
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae	48.50736
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	37.32802
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	4.91715
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	3.41258
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	2.11072
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	0.96593
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae	0.66236
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae	0.57754
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname	0.53512
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	0.41322
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	0.40889
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae	0.11176
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae	0.04309
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	0.00487
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae	0.00111
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_noname	0.00028
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia	48.21842
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides	37.32802
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium	4.74289
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides	3.41258
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megamonas	1.53936
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterellaceae_unclassified	0.66236
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium	0.57754
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella	0.57136
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Subdoligranulum	0.46695
