#SampleID	SAMD00115013
k__Bacteria	100.0
k__Bacteria|p__Actinobacteria	36.99365
k__Bacteria|p__Firmicutes	33.76975
k__Bacteria|p__Bacteroidetes	24.69112
k__Bacteria|p__Verrucomicrobia	3.87997
k__Bacteria|p__Proteobacteria	0.66551
k__Bacteria|p__Actinobacteria|c__Actinobacteria	36.99365
k__Bacteria|p__Firmicutes|c__Clostridia	32.03514
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	24.69112
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	3.87997
k__Bacteria|p__Firmicutes|c__Negativicutes	1.36624
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.36566
k__Bacteria|p__Firmicutes|c__Bacilli	0.29105
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.25089
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.07731
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	0.04896
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	32.18184
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	32.03514
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	24.69112
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	4.81158
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	3.87997
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	1.36624
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.36566
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	0.264
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.25089
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.07731
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	0.04777
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	0.02704
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	0.00118
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	0.00022
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae	32.18184
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	19.61626
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	10.85041
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	9.08342
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	7.13665
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae	4.81158
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobiaceae	3.87997
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	3.72794
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	2.69089
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	1.36409
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae	1.28683
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae	1.21908
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae	0.36566
