#SampleID	SAMD00114892
k__Bacteria	99.72788
k__Archaea	0.27212
k__Bacteria|p__Actinobacteria	48.95942
k__Bacteria|p__Firmicutes	38.95624
k__Bacteria|p__Bacteroidetes	10.72486
k__Bacteria|p__Proteobacteria	0.58488
k__Bacteria|p__Verrucomicrobia	0.50248
k__Archaea|p__Euryarchaeota	0.27212
k__Bacteria|p__Actinobacteria|c__Actinobacteria	48.95942
k__Bacteria|p__Firmicutes|c__Clostridia	31.69252
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	10.72486
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	5.85583
k__Bacteria|p__Firmicutes|c__Bacilli	0.93855
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.5163
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	0.50248
k__Bacteria|p__Firmicutes|c__Negativicutes	0.46934
k__Archaea|p__Euryarchaeota|c__Methanobacteria	0.27212
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	0.05463
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.01396
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	47.36437
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	31.69252
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	10.72486
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	5.85583
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	1.59505
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	0.93855
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.5163
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	0.50248
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	0.46934
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales	0.27212
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	0.05386
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.01396
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	0.00076
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae	47.36437
