#SampleID	SAMD00154993
k__Bacteria	100.0
k__Bacteria|p__Firmicutes	42.3889
k__Bacteria|p__Bacteroidetes	39.25729
k__Bacteria|p__Actinobacteria	16.79064
k__Bacteria|p__Proteobacteria	1.5451
k__Bacteria|p__Fusobacteria	0.01697
k__Bacteria|p__Deinococcus_Thermus	0.00111
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	39.25729
k__Bacteria|p__Firmicutes|c__Clostridia	30.5428
k__Bacteria|p__Actinobacteria|c__Actinobacteria	16.79064
k__Bacteria|p__Firmicutes|c__Bacilli	5.66137
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	4.58635
k__Bacteria|p__Firmicutes|c__Negativicutes	1.59839
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	1.372
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.13969
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	0.03341
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	0.01697
k__Bacteria|p__Deinococcus_Thermus|c__Deinococci	0.00111
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	39.25729
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	30.5428
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	14.38807
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	5.53423
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	4.58635
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	2.33164
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	1.59839
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	1.372
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.13969
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	0.12713
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	0.07092
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	0.03341
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales	0.01697
k__Bacteria|p__Deinococcus_Thermus|c__Deinococci|o__Thermales	0.00111
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	33.54493
