#SampleID	SAMD00114765
k__Bacteria	99.99918
k__Viruses	0.00082
k__Bacteria|p__Firmicutes	49.34099
k__Bacteria|p__Bacteroidetes	40.57544
k__Bacteria|p__Proteobacteria	4.55185
k__Bacteria|p__Fusobacteria	4.04627
k__Bacteria|p__Actinobacteria	1.48464
k__Viruses|p__Viruses_noname	0.00082
k__Bacteria|p__Firmicutes|c__Clostridia	40.78435
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	40.57544
k__Bacteria|p__Firmicutes|c__Bacilli	5.51004
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	4.07542
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	4.04627
k__Bacteria|p__Firmicutes|c__Negativicutes	1.96355
k__Bacteria|p__Actinobacteria|c__Actinobacteria	1.48464
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	1.08305
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.29493
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	0.1132
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria	0.0683
k__Viruses|p__Viruses_noname|c__Viruses_noname	0.00082
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	40.78435
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	40.57544
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	5.39841
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	4.07542
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales	4.04627
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	1.96355
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	1.26428
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	1.08305
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.29493
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	0.21263
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	0.11163
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales	0.0683
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	0.05257
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales	0.0491
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	0.01153
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	0.00773
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Herpesvirales	0.00082
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	40.13258
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	20.27955
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	16.21034
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	5.37001
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae	4.07542
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae	4.04627
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	2.82439
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	1.96043
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae	1.26428
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	1.08305
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae	1.03023
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae	0.29493
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	0.24272
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	0.21882
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae	0.21263
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	0.20013
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_noname	0.11163
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XI_Incertae_Sedis	0.10958
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Helicobacteraceae	0.0683
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname	0.06425
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae	0.05257
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Aeromonadaceae	0.0491
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis	0.0472
