#SampleID	SAMD00114871
k__Bacteria	100.0
k__Bacteria|p__Bacteroidetes	49.34797
k__Bacteria|p__Firmicutes	45.81785
k__Bacteria|p__Actinobacteria	2.4085
k__Bacteria|p__Fusobacteria	1.42218
k__Bacteria|p__Proteobacteria	0.99099
k__Bacteria|p__Verrucomicrobia	0.0125
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	49.34797
k__Bacteria|p__Firmicutes|c__Clostridia	40.13954
k__Bacteria|p__Firmicutes|c__Negativicutes	4.07175
k__Bacteria|p__Actinobacteria|c__Actinobacteria	2.4085
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	1.42218
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	1.3031
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.65704
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	0.32011
k__Bacteria|p__Firmicutes|c__Bacilli	0.30346
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.01385
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	0.0125
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	49.34797
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	40.13954
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	4.07175
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	2.17504
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales	1.42218
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	1.3031
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.65704
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	0.29733
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.23346
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	0.22908
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	0.09103
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.01385
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	0.0125
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	0.00613
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	28.94163
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	21.05912
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	13.34018
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	11.4074
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	7.4985
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	4.73932
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae	3.79582
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae	2.17504
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	2.0425
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae	1.42218
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	1.3031
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae	0.65704
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	0.29495
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_noname	0.28433
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	0.27592
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae	0.23346
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae	0.22908
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae	0.09456
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae	0.09103
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae	0.0326
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	0.02587
