#SampleID	SAMD00114982
k__Bacteria	100.0
k__Bacteria|p__Bacteroidetes	60.04844
k__Bacteria|p__Firmicutes	16.31229
k__Bacteria|p__Fusobacteria	10.13141
k__Bacteria|p__Proteobacteria	7.22262
k__Bacteria|p__Actinobacteria	6.28524
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	60.04844
k__Bacteria|p__Firmicutes|c__Clostridia	11.59347
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	10.13141
k__Bacteria|p__Actinobacteria|c__Actinobacteria	6.28524
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	5.58809
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	3.98096
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	1.39095
k__Bacteria|p__Firmicutes|c__Negativicutes	0.62591
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.24357
k__Bacteria|p__Firmicutes|c__Bacilli	0.11195
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	60.04844
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	11.59347
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales	10.13141
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	5.98427
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	5.52513
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	3.98096
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	1.39095
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	0.62591
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.30097
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.24357
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	0.10842
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	0.06296
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	0.00353
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	52.95049
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae	10.13141
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	8.28844
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae	5.98427
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	5.64922
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae	5.52513
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	3.98096
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	3.03963
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae	1.39095
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	1.18683
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	0.62591
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae	0.30097
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	0.2619
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae	0.24357
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	0.11399
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae	0.09839
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae	0.06296
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	0.05447
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae	0.0512
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname	0.04953
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_noname	0.00353
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis	0.00348
