#SampleID	SAMD00114938
k__Bacteria	100.0
k__Bacteria|p__Bacteroidetes	62.12994
k__Bacteria|p__Firmicutes	29.02706
k__Bacteria|p__Actinobacteria	5.019
k__Bacteria|p__Proteobacteria	3.82401
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	62.12994
k__Bacteria|p__Firmicutes|c__Clostridia	22.16292
k__Bacteria|p__Firmicutes|c__Negativicutes	5.55846
k__Bacteria|p__Actinobacteria|c__Actinobacteria	5.019
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	3.48933
k__Bacteria|p__Firmicutes|c__Bacilli	1.25396
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.2946
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.05171
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.04007
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	62.12994
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	22.16292
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	5.55846
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	4.55017
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	3.37459
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	1.25396
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.46676
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.2946
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	0.11474
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.05171
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.04007
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	0.00207
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	36.8099
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	13.35355
