#SampleID	SAMD00114912
k__Bacteria	100.0
k__Bacteria|p__Bacteroidetes	69.4964
k__Bacteria|p__Firmicutes	25.89013
k__Bacteria|p__Proteobacteria	3.54795
k__Bacteria|p__Actinobacteria	0.93481
k__Bacteria|p__Fusobacteria	0.11663
k__Bacteria|p__Verrucomicrobia	0.01407
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	69.4964
k__Bacteria|p__Firmicutes|c__Negativicutes	13.87031
k__Bacteria|p__Firmicutes|c__Clostridia	7.99018
k__Bacteria|p__Firmicutes|c__Bacilli	3.69754
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2.27773
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	1.14548
k__Bacteria|p__Actinobacteria|c__Actinobacteria	0.93481
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.33211
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.12474
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	0.11663
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	0.01407
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	69.4964
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	13.87031
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	7.99018
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	3.69628
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	2.27773
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	1.14548
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	0.61062
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.33211
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.31686
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.12474
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales	0.11663
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	0.01407
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	0.00734
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	0.00126
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	55.17815
