#SampleID	SAMD00154991
k__Bacteria	100.0
k__Bacteria|p__Bacteroidetes	47.01157
k__Bacteria|p__Firmicutes	36.46407
k__Bacteria|p__Proteobacteria	13.43745
k__Bacteria|p__Fusobacteria	1.67404
k__Bacteria|p__Actinobacteria	1.41286
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	47.01157
k__Bacteria|p__Firmicutes|c__Negativicutes	29.74127
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	11.76792
k__Bacteria|p__Firmicutes|c__Clostridia	6.55231
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	1.67404
k__Bacteria|p__Actinobacteria|c__Actinobacteria	1.41286
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.90628
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	0.76326
k__Bacteria|p__Firmicutes|c__Bacilli	0.14527
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.02522
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	47.01157
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	29.74127
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	11.76792
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	6.55231
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales	1.67404
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	1.07369
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.90628
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	0.64158
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.33152
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	0.13814
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	0.12167
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.02522
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	0.00765
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	0.00713
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	42.90119
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	29.74127
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae	11.76748
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	4.07851
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	4.00619
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae	1.67404
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	1.23716
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae	1.07369
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	1.00901
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae	0.90628
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae	0.64158
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae	0.33152
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae	0.12167
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	0.11758
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae	0.1157
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	0.10418
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae	0.08188
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname	0.03004
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	0.02522
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae	0.01156
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Aerococcaceae	0.009
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micrococcaceae	0.00765
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_noname	0.00713
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiales_noname	0.00044
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides	42.90119
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megamonas	27.98538
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella	11.74267
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium	4.07851
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides	4.00619
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium	1.67404
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Anaeroglobus	1.61742
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Subdoligranulum	1.23716
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium	1.07369
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Bilophila	0.90628
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia	0.64158
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia	0.55905
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella	0.27754
