#SampleID	SAMD00114920
k__Bacteria	100.0
k__Bacteria|p__Bacteroidetes	74.47552
k__Bacteria|p__Firmicutes	19.04768
k__Bacteria|p__Actinobacteria	5.27211
k__Bacteria|p__Fusobacteria	0.72261
k__Bacteria|p__Proteobacteria	0.34097
k__Bacteria|p__Spirochaetes	0.1411
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	74.47552
k__Bacteria|p__Firmicutes|c__Clostridia	10.59703
k__Bacteria|p__Firmicutes|c__Negativicutes	6.17148
k__Bacteria|p__Actinobacteria|c__Actinobacteria	5.27211
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	1.42231
k__Bacteria|p__Firmicutes|c__Bacilli	0.85686
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	0.72261
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.2504
k__Bacteria|p__Spirochaetes|c__Spirochaetia	0.1411
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	0.07207
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria	0.01583
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.00268
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	74.47552
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	10.59703
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	6.17148
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	4.88471
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	1.42231
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	0.76774
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales	0.72261
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.37191
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.2504
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales	0.1411
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	0.08911
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	0.07207
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales	0.01583
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	0.0155
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.00268
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	49.738
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	11.79913
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	6.9471
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	5.99129
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae	4.88471
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	4.55503
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	3.75343
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	2.95087
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae	1.61645
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae	1.57353
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	1.42231
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	1.26523
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	0.75124
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae	0.71717
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae	0.37191
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae	0.35411
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname	0.32194
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae	0.2504
