#SampleID	SAMD00114755
k__Bacteria	99.71451
k__Archaea	0.28549
k__Bacteria|p__Bacteroidetes	55.33762
k__Bacteria|p__Firmicutes	35.66575
k__Bacteria|p__Actinobacteria	4.80861
k__Bacteria|p__Proteobacteria	3.83999
k__Archaea|p__Euryarchaeota	0.28549
k__Bacteria|p__Verrucomicrobia	0.06016
k__Bacteria|p__Fusobacteria	0.00239
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	55.33762
k__Bacteria|p__Firmicutes|c__Clostridia	29.55973
k__Bacteria|p__Actinobacteria|c__Actinobacteria	4.80861
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	3.84027
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2.48923
k__Bacteria|p__Firmicutes|c__Negativicutes	1.80506
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	0.96058
k__Bacteria|p__Firmicutes|c__Bacilli	0.46069
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.39018
k__Archaea|p__Euryarchaeota|c__Methanobacteria	0.28549
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	0.06016
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	0.00239
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	55.33762
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	29.55973
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	3.84027
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	2.52786
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	2.46874
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	2.27949
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	1.80506
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	0.9302
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	0.43101
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.39018
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales	0.28549
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	0.06016
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	0.03038
