#SampleID	SAMD00114946
k__Bacteria	100.0
k__Bacteria|p__Bacteroidetes	55.2934
k__Bacteria|p__Firmicutes	30.92906
k__Bacteria|p__Actinobacteria	5.42426
k__Bacteria|p__Verrucomicrobia	4.56519
k__Bacteria|p__Proteobacteria	2.23665
k__Bacteria|p__Synergistetes	1.24976
k__Bacteria|p__Fusobacteria	0.30169
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	55.2934
k__Bacteria|p__Firmicutes|c__Clostridia	29.09202
k__Bacteria|p__Actinobacteria|c__Actinobacteria	5.42426
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	4.56519
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2.00584
k__Bacteria|p__Synergistetes|c__Synergistia	1.24976
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	1.11038
k__Bacteria|p__Firmicutes|c__Bacilli	0.47762
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	0.30169
k__Bacteria|p__Firmicutes|c__Negativicutes	0.24903
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	0.13007
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.093
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria	0.00774
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	55.2934
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	29.09202
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	4.56519
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	3.60402
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	2.00584
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	1.61537
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales	1.24976
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	1.11038
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	0.34907
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales	0.30169
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	0.24903
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	0.20486
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	0.13007
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	0.12856
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.093
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales	0.00774
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	33.24304
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	21.16776
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	10.84271
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	10.08948
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobiaceae	4.56519
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	4.51361
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae	3.60402
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae	2.00584
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	1.83518
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae	1.61537
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae	1.24976
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	1.11038
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XI_Incertae_Sedis	0.75622
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_noname	0.70584
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	0.41231
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	0.34907
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	0.33073
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae	0.30169
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae	0.25263
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	0.24903
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae	0.20486
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae	0.13007
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_noname	0.12856
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae	0.12649
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname	0.1094
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae	0.08597
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae	0.00774
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiales_noname	0.00703
