#SampleID	SAMD00114865
k__Bacteria	100.0
k__Bacteria|p__Bacteroidetes	44.4614
k__Bacteria|p__Firmicutes	39.51209
k__Bacteria|p__Proteobacteria	11.41284
k__Bacteria|p__Actinobacteria	4.01653
k__Bacteria|p__Fusobacteria	0.59714
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	44.4614
k__Bacteria|p__Firmicutes|c__Clostridia	22.51667
k__Bacteria|p__Firmicutes|c__Negativicutes	12.32863
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	11.41284
k__Bacteria|p__Actinobacteria|c__Actinobacteria	4.01653
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	3.09999
k__Bacteria|p__Firmicutes|c__Bacilli	1.56679
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	0.59714
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	44.4614
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	22.51667
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	12.32863
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	11.41284
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	3.97425
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	3.09999
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	1.52798
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales	0.59714
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.04228
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	0.03881
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	39.66992
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	15.82754
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	12.32863
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae	11.41284
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	6.47302
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	4.79147
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae	3.97425
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	3.09999
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	1.37249
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae	0.59714
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae	0.1719
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae	0.12592
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae	0.04228
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_noname	0.03881
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae	0.02958
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae	0.02023
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname	0.01924
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	0.00474
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides	39.66992
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella	12.32863
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia	11.40422
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia	11.36242
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium	6.47302
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides	4.79147
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium	3.97425
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Coprobacillus	3.03189
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname	2.5763
