#SampleID	SAMD00154995
k__Bacteria	100.0
k__Bacteria|p__Firmicutes	56.6952
k__Bacteria|p__Bacteroidetes	38.03896
k__Bacteria|p__Actinobacteria	3.03502
k__Bacteria|p__Proteobacteria	1.41407
k__Bacteria|p__Verrucomicrobia	0.41122
k__Bacteria|p__Fusobacteria	0.40553
k__Bacteria|p__Firmicutes|c__Clostridia	55.4812
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	38.03896
k__Bacteria|p__Actinobacteria|c__Actinobacteria	3.03502
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	1.37561
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	1.15004
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	0.41122
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	0.40553
k__Bacteria|p__Firmicutes|c__Bacilli	0.05536
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	0.03845
k__Bacteria|p__Firmicutes|c__Negativicutes	0.0086
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	55.4812
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	38.03896
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	2.93147
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	1.37561
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	1.15004
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	0.41122
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales	0.40553
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	0.10354
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	0.05095
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	0.02506
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	0.01339
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	0.0086
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	0.0044
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	38.22727
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	33.10292
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	6.07345
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	5.88794
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	4.43274
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	4.16921
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae	2.93147
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae	1.37561
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	1.15004
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	0.76683
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae	0.65974
