#SampleID	SAMD00114753
k__Bacteria	100.0
k__Bacteria|p__Firmicutes	45.93353
k__Bacteria|p__Bacteroidetes	40.47563
k__Bacteria|p__Proteobacteria	7.46618
k__Bacteria|p__Fusobacteria	5.254
k__Bacteria|p__Actinobacteria	0.86555
k__Bacteria|p__Candidatus_Saccharibacteria	0.0051
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	40.47563
k__Bacteria|p__Firmicutes|c__Clostridia	24.67571
k__Bacteria|p__Firmicutes|c__Negativicutes	13.57567
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	5.99355
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	5.254
k__Bacteria|p__Firmicutes|c__Bacilli	4.23268
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	3.44947
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	1.3611
k__Bacteria|p__Actinobacteria|c__Actinobacteria	0.86555
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.09986
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria	0.01168
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname	0.0051
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	40.47563
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	24.67571
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	13.57567
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	5.44861
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales	5.254
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	3.54465
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	3.44947
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	1.3611
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.73594
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	0.68803
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	0.54494
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	0.10957
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.09986
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	0.02005
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales	0.01168
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname|o__Candidatus_Saccharibacteria_noname	0.0051
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	35.43213
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	12.92083
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	11.73613
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	10.56179
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae	5.44861
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae	5.254
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	4.89471
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	3.44947
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	3.25979
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae	1.3611
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	0.90156
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae	0.73594
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_noname	0.68803
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XI_Incertae_Sedis	0.66615
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae	0.65484
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae	0.6227
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae	0.54494
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae	0.25511
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	0.18076
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	0.13767
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae	0.09986
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micrococcaceae	0.07417
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae	0.0354
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	0.02976
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae	0.02005
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae	0.01168
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	0.01112
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis	0.00528
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname|o__Candidatus_Saccharibacteria_noname|f__Candidatus_Saccharibacteria_noname	0.0051
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname	0.00134
