#SampleID	SAMD00114737
k__Bacteria	100.0
k__Bacteria|p__Firmicutes	63.20838
k__Bacteria|p__Bacteroidetes	26.78314
k__Bacteria|p__Actinobacteria	9.56873
k__Bacteria|p__Proteobacteria	0.4178
k__Bacteria|p__Fusobacteria	0.02194
k__Bacteria|p__Firmicutes|c__Clostridia	60.36256
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	26.78314
k__Bacteria|p__Actinobacteria|c__Actinobacteria	9.56873
k__Bacteria|p__Firmicutes|c__Negativicutes	2.46724
k__Bacteria|p__Firmicutes|c__Bacilli	0.37859
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	0.26139
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.12779
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.02863
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	0.02194
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	60.36256
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	26.78314
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	7.98297
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	2.46724
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	1.58577
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	0.34151
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	0.26139
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.12779
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	0.03708
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.02863
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales	0.02194
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	24.14774
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	20.07625
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	17.46526
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	16.02798
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	8.78709
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae	7.98297
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae	2.44404
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae	1.58577
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	0.32428
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	0.32266
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae	0.26139
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	0.20812
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae	0.06982
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae	0.06633
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiales_noname	0.06146
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_noname	0.03708
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae	0.02863
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	0.02319
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae	0.02194
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis	0.02174
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XI_Incertae_Sedis	0.01756
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae	0.01723
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae	0.00146
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium	24.14774
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella	17.46526
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides	8.78709
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus	8.46178
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia	8.35901
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium	7.98297
