#SampleID	SAMD00115009
k__Bacteria	100.0
k__Bacteria|p__Bacteroidetes	49.55744
k__Bacteria|p__Firmicutes	45.38885
k__Bacteria|p__Proteobacteria	2.95379
k__Bacteria|p__Actinobacteria	1.79997
k__Bacteria|p__Verrucomicrobia	0.29995
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	49.55744
k__Bacteria|p__Firmicutes|c__Clostridia	41.0933
k__Bacteria|p__Firmicutes|c__Negativicutes	2.75937
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2.66016
k__Bacteria|p__Actinobacteria|c__Actinobacteria	1.79997
k__Bacteria|p__Firmicutes|c__Bacilli	0.96399
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.57218
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	0.29995
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.28314
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	0.01049
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	49.55744
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	41.0933
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	2.75937
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	2.66016
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	1.46109
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	0.96399
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.57218
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.31226
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	0.29995
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.28314
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	0.02662
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	0.01049
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	41.60731
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	19.40069
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	14.90268
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	6.51009
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	4.32384
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae	2.69159
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	2.68746
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae	2.66016
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae	1.46109
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	0.96399
