#SampleID	SAMD00114829
k__Bacteria	100.0
k__Bacteria|p__Bacteroidetes	67.05219
k__Bacteria|p__Firmicutes	32.31594
k__Bacteria|p__Proteobacteria	0.29853
k__Bacteria|p__Actinobacteria	0.28903
k__Bacteria|p__Verrucomicrobia	0.04431
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	67.05219
k__Bacteria|p__Firmicutes|c__Clostridia	32.22263
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	0.29853
k__Bacteria|p__Actinobacteria|c__Actinobacteria	0.28903
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.04561
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	0.04431
k__Bacteria|p__Firmicutes|c__Bacilli	0.03077
k__Bacteria|p__Firmicutes|c__Negativicutes	0.01693
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	67.05219
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	32.22263
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	0.29313
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.24916
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.04561
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	0.04431
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	0.03987
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	0.02641
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	0.01693
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	0.00541
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	0.00436
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	57.03912
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	19.13223
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	8.67101
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	7.54432
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	4.6969
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	1.34207
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae	0.48787
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae	0.29313
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae	0.24916
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	0.19061
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname	0.17069
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	0.04561
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobiaceae	0.04431
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae	0.03987
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae	0.02641
