#SampleID	SRR5898914
k__Bacteria	100.0
k__Bacteria|p__Bacteroidetes	87.22139
k__Bacteria|p__Firmicutes	11.12085
k__Bacteria|p__Proteobacteria	1.02943
k__Bacteria|p__Verrucomicrobia	0.53617
k__Bacteria|p__Actinobacteria	0.09217
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	87.22139
k__Bacteria|p__Firmicutes|c__Negativicutes	5.88694
k__Bacteria|p__Firmicutes|c__Clostridia	5.2339
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	0.53617
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	0.48902
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.48451
k__Bacteria|p__Actinobacteria|c__Actinobacteria	0.09217
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.0559
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	87.22139
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	5.88694
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	5.2339
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	0.53617
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	0.48902
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.48451
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	0.09217
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.0559
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	52.14208
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	16.5941
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	8.63232
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	6.98975
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	5.88694
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	3.17196
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_noname	2.86314
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae	1.41736
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobiaceae	0.53617
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae	0.48902
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae	0.48451
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	0.29037
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	0.2606
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	0.09361
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae	0.09217
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae	0.0559
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides	52.14208
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes	8.63232
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella	6.98975
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Barnesiella	6.9686
