#SampleID	SRR5898961
k__Bacteria	100.0
k__Bacteria|p__Bacteroidetes	49.42379
k__Bacteria|p__Firmicutes	48.96759
k__Bacteria|p__Proteobacteria	1.33608
k__Bacteria|p__Actinobacteria	0.27254
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	49.42379
k__Bacteria|p__Firmicutes|c__Clostridia	38.34938
k__Bacteria|p__Firmicutes|c__Negativicutes	10.54964
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	0.5562
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.42221
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.35767
k__Bacteria|p__Actinobacteria|c__Actinobacteria	0.27254
k__Bacteria|p__Firmicutes|c__Bacilli	0.06857
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	49.42379
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	38.34938
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	10.54964
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	0.5562
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.42221
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.35767
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	0.24324
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	0.06857
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.0293
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	42.45997
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	25.68283
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	10.54964
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	8.75978
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	3.90677
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	3.1984
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	2.63966
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	1.05446
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae	0.5562
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae	0.35767
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae	0.24324
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae	0.23749
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiales_noname	0.18472
