#SampleID	SRR5898921
k__Bacteria	100.0
k__Bacteria|p__Bacteroidetes	34.39358
k__Bacteria|p__Firmicutes	28.26054
k__Bacteria|p__Actinobacteria	20.5054
k__Bacteria|p__Proteobacteria	14.94709
k__Bacteria|p__Verrucomicrobia	1.89339
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	34.39358
k__Bacteria|p__Firmicutes|c__Clostridia	21.0909
k__Bacteria|p__Actinobacteria|c__Actinobacteria	20.5054
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	14.09665
k__Bacteria|p__Firmicutes|c__Negativicutes	6.00361
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	1.89339
k__Bacteria|p__Firmicutes|c__Bacilli	0.93201
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.62894
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.23402
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.2215
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	34.39358
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	21.0909
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	17.70737
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	13.10639
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	6.00361
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	2.79803
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	1.89339
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	0.99026
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	0.93201
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.62894
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.23402
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.2215
