#SampleID	SRR5899003
k__Bacteria	100.0
k__Bacteria|p__Firmicutes	43.81947
k__Bacteria|p__Proteobacteria	28.75176
k__Bacteria|p__Bacteroidetes	25.10151
k__Bacteria|p__Actinobacteria	2.32726
k__Bacteria|p__Firmicutes|c__Negativicutes	39.04681
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	28.75176
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	25.10151
k__Bacteria|p__Firmicutes|c__Bacilli	2.59516
k__Bacteria|p__Actinobacteria|c__Actinobacteria	2.32726
k__Bacteria|p__Firmicutes|c__Clostridia	2.1775
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	39.04681
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	28.75176
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	25.10151
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2.59516
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	2.2952
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2.1775
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	0.02336
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.0087
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	39.04681
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae	28.75176
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	24.58606
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	2.47167
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae	2.2952
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	2.1775
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	0.29476
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	0.2207
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	0.12349
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micrococcaceae	0.02336
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae	0.0087
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella	39.012
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia	28.11354
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides	24.58606
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus	2.47167
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium	2.2952
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname	2.09393
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Klebsiella	0.63822
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides	0.29476
