#SampleID	SRR5898941
k__Bacteria	100.0
k__Bacteria|p__Firmicutes	60.57614
k__Bacteria|p__Bacteroidetes	29.80035
k__Bacteria|p__Verrucomicrobia	5.61518
k__Bacteria|p__Proteobacteria	3.62665
k__Bacteria|p__Actinobacteria	0.38168
k__Bacteria|p__Firmicutes|c__Clostridia	60.35346
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	29.80035
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	5.61518
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2.82403
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.48694
k__Bacteria|p__Actinobacteria|c__Actinobacteria	0.38168
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.31568
k__Bacteria|p__Firmicutes|c__Negativicutes	0.13568
k__Bacteria|p__Firmicutes|c__Bacilli	0.087
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	60.35346
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	29.80035
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	5.61518
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	2.82403
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.48694
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.31568
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	0.20282
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.14703
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	0.13568
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	0.087
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	0.03183
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	39.28447
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	19.98004
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	19.17604
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobiaceae	5.61518
