#SampleID	SRR5898962
k__Bacteria	99.22634
k__Archaea	0.77366
k__Bacteria|p__Bacteroidetes	48.78516
k__Bacteria|p__Firmicutes	42.27265
k__Bacteria|p__Proteobacteria	7.58522
k__Archaea|p__Euryarchaeota	0.77366
k__Bacteria|p__Actinobacteria	0.5833
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	48.78516
k__Bacteria|p__Firmicutes|c__Clostridia	36.16339
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	6.96999
k__Bacteria|p__Firmicutes|c__Negativicutes	6.01228
k__Archaea|p__Euryarchaeota|c__Methanobacteria	0.77366
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.60001
k__Bacteria|p__Actinobacteria|c__Actinobacteria	0.5833
k__Bacteria|p__Firmicutes|c__Bacilli	0.05291
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.04408
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.01523
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	48.78516
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	36.16339
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	6.9385
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	6.01228
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales	0.77366
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.60001
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	0.5833
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	0.05291
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.04408
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	0.03148
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.01523
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	42.62995
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	16.36497
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	10.23206
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	9.56635
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae	6.9385
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	6.01228
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	5.7919
