#SampleID	SRR5898966
k__Bacteria	100.0
k__Bacteria|p__Bacteroidetes	81.58959
k__Bacteria|p__Firmicutes	16.65617
k__Bacteria|p__Actinobacteria	0.91656
k__Bacteria|p__Proteobacteria	0.83768
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	81.58959
k__Bacteria|p__Firmicutes|c__Negativicutes	11.36815
k__Bacteria|p__Firmicutes|c__Clostridia	3.99367
k__Bacteria|p__Actinobacteria|c__Actinobacteria	0.91656
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.73052
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	0.58377
k__Bacteria|p__Firmicutes|c__Bacilli	0.56382
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.25391
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	81.58959
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	11.36815
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	3.99367
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.73052
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	0.5658
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	0.56382
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	0.46612
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.31168
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.25391
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	0.11765
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	0.03907
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	81.58959
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	11.18704
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	2.08951
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	1.73244
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	0.73052
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae	0.5658
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	0.52036
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae	0.46612
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae	0.31168
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae	0.25391
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae	0.18112
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	0.17173
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae	0.11765
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	0.04347
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micrococcaceae	0.03907
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella	81.58959
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megasphaera	10.70151
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium	1.91627
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium	1.73244
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Catenibacterium	0.73052
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium	0.5658
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus	0.52036
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus	0.46612
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Mitsuokella	0.3909
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella	0.31168
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella	0.25391
