#SampleID	SRR5898951
k__Bacteria	95.80371
k__Archaea	2.17962
k__Viruses	2.01666
k__Bacteria|p__Firmicutes	85.18148
k__Bacteria|p__Bacteroidetes	5.88619
k__Bacteria|p__Actinobacteria	3.22939
k__Archaea|p__Euryarchaeota	2.17962
k__Viruses|p__Viruses_noname	2.01666
k__Bacteria|p__Proteobacteria	1.39423
k__Bacteria|p__Verrucomicrobia	0.06892
k__Bacteria|p__Candidatus_Saccharibacteria	0.0435
k__Bacteria|p__Firmicutes|c__Negativicutes	67.25997
k__Bacteria|p__Firmicutes|c__Clostridia	17.4895
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	5.88619
k__Bacteria|p__Actinobacteria|c__Actinobacteria	3.22939
k__Archaea|p__Euryarchaeota|c__Methanobacteria	2.17962
k__Viruses|p__Viruses_noname|c__Viruses_noname	2.01666
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	1.39423
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.43201
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	0.06892
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname	0.0435
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	67.25997
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	17.4895
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	5.88619
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	3.11024
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales	2.17962
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales	2.01666
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	1.39423
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.43201
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.11916
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	0.06892
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname|o__Candidatus_Saccharibacteria_noname	0.0435
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	66.15373
