#SampleID	SRR5898917
k__Bacteria	99.48982
k__Archaea	0.51018
k__Bacteria|p__Firmicutes	62.27438
k__Bacteria|p__Bacteroidetes	30.09333
k__Bacteria|p__Proteobacteria	5.74723
k__Bacteria|p__Actinobacteria	1.37488
k__Archaea|p__Euryarchaeota	0.51018
k__Bacteria|p__Firmicutes|c__Clostridia	48.76671
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	30.09333
k__Bacteria|p__Firmicutes|c__Negativicutes	8.387
k__Bacteria|p__Firmicutes|c__Bacilli	4.99363
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	4.53083
k__Bacteria|p__Actinobacteria|c__Actinobacteria	1.37488
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	1.2164
k__Archaea|p__Euryarchaeota|c__Methanobacteria	0.51018
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.12705
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	48.76671
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	30.09333
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	8.387
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	4.99363
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	4.53083
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	1.37488
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	0.73163
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales	0.51018
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	0.48477
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.12705
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	20.19536
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	20.10747
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	11.02192
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname	9.82479
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	8.387
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	7.71884
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_noname	5.11235
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	4.99363
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae	4.53083
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	2.56938
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	1.89607
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae	1.37488
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae	0.73163
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae	0.51018
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae	0.48477
