#SampleID	SAMEA3541568
k__Bacteria	99.99585
k__Viruses	0.00415
k__Bacteria|p__Firmicutes	66.17307
k__Bacteria|p__Proteobacteria	16.38727
k__Bacteria|p__Bacteroidetes	13.85364
k__Bacteria|p__Actinobacteria	3.37338
k__Bacteria|p__Fusobacteria	0.20849
k__Viruses|p__Viruses_noname	0.00415
k__Bacteria|p__Firmicutes|c__Clostridia	55.4223
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	16.23212
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	13.85364
k__Bacteria|p__Firmicutes|c__Bacilli	6.98186
k__Bacteria|p__Actinobacteria|c__Actinobacteria	3.37338
k__Bacteria|p__Firmicutes|c__Negativicutes	2.71267
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	1.05625
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	0.20849
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.09469
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.06046
k__Viruses|p__Viruses_noname|c__Viruses_noname	0.00415
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	55.4223
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	15.90355
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	13.85364
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	6.98143
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	2.71267
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	2.57144
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	1.05625
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.79597
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	0.32857
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales	0.20849
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.09469
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.06046
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	0.00597
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname	0.00415
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	0.00042
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	27.82053
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	18.67918
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae	15.90355
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	8.39679
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	7.26305
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	5.74781
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	5.33599
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae	2.57144
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae	2.31602
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	1.23362
