#SampleID	SAMEA3541549
k__Bacteria	100.0
k__Bacteria|p__Bacteroidetes	66.3434
k__Bacteria|p__Firmicutes	27.09389
k__Bacteria|p__Proteobacteria	4.87067
k__Bacteria|p__Actinobacteria	0.89182
k__Bacteria|p__Verrucomicrobia	0.79683
k__Bacteria|p__Synergistetes	0.00219
k__Bacteria|p__Candidatus_Saccharibacteria	0.00118
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	66.3434
k__Bacteria|p__Firmicutes|c__Clostridia	25.04407
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	1.99051
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	1.68372
k__Bacteria|p__Firmicutes|c__Negativicutes	1.59654
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	1.19644
k__Bacteria|p__Actinobacteria|c__Actinobacteria	0.89182
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	0.79683
k__Bacteria|p__Firmicutes|c__Bacilli	0.41571
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.03758
k__Bacteria|p__Synergistetes|c__Synergistia	0.00219
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname	0.00118
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	66.3434
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	25.04407
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	1.99051
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	1.59654
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	1.321
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	1.19644
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	0.79683
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	0.56341
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	0.41534
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	0.35875
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.20212
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	0.12629
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.03758
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales	0.00397
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales	0.00219
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname|o__Candidatus_Saccharibacteria_noname	0.00118
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	0.00037
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	47.17368
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	14.96701
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	12.03512
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	6.18956
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	5.25745
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	3.17633
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae	1.99051
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_noname	1.87715
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	1.5897
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae	1.321
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae	1.10866
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobiaceae	0.79683
