#SampleID	SAMEA3541473
k__Bacteria	99.45154
k__Viruses	0.54846
k__Bacteria|p__Bacteroidetes	30.58579
k__Bacteria|p__Firmicutes	30.3506
k__Bacteria|p__Actinobacteria	19.75447
k__Bacteria|p__Verrucomicrobia	16.99208
k__Bacteria|p__Proteobacteria	1.76504
k__Viruses|p__Viruses_noname	0.54846
k__Bacteria|p__Spirochaetes	0.00356
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	30.58579
k__Bacteria|p__Firmicutes|c__Clostridia	30.08462
k__Bacteria|p__Actinobacteria|c__Actinobacteria	19.75447
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	16.99208
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.97571
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	0.74697
k__Viruses|p__Viruses_noname|c__Viruses_noname	0.54846
k__Bacteria|p__Firmicutes|c__Bacilli	0.11292
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.0812
k__Bacteria|p__Firmicutes|c__Negativicutes	0.07185
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.04236
k__Bacteria|p__Spirochaetes|c__Spirochaetia	0.00356
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	30.58579
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	30.08462
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	19.02151
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	16.99208
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.97571
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.7317
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	0.70242
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales	0.54846
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	0.08422
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.0812
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	0.07185
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	0.04454
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.04236
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	0.0287
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales	0.00356
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	0.00127
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae	19.02151
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	18.36069
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	17.13397
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobiaceae	16.99208
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	9.76731
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	8.28421
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	2.82835
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	1.93457
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae	0.97571
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae	0.7317
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	0.70244
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae	0.70242
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Siphoviridae	0.54846
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XI_Incertae_Sedis	0.51809
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae	0.36479
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	0.33008
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae	0.23321
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_noname	0.19314
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	0.0812
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	0.07929
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	0.07185
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae	0.04454
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae	0.04236
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_noname	0.0287
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis	0.0124
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname	0.00716
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae	0.00493
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae	0.00356
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae	0.00127
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium	19.02151
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides	18.36069
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium	17.13397
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobiaceae|g__Akkermansia	16.99208
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes	9.76731
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Subdoligranulum	3.26706
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus	2.53679
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium	2.44863
