#SampleID	SAMEA3541577
k__Bacteria	99.99005
k__Viruses	0.00995
k__Bacteria|p__Verrucomicrobia	42.93657
k__Bacteria|p__Firmicutes	27.70892
k__Bacteria|p__Actinobacteria	16.57747
k__Bacteria|p__Bacteroidetes	8.75395
k__Bacteria|p__Synergistetes	3.63831
k__Bacteria|p__Proteobacteria	0.37483
k__Viruses|p__Viruses_noname	0.00995
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	42.93657
k__Bacteria|p__Firmicutes|c__Clostridia	27.30614
k__Bacteria|p__Actinobacteria|c__Actinobacteria	16.57747
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	8.75395
k__Bacteria|p__Synergistetes|c__Synergistia	3.63831
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	0.35635
k__Bacteria|p__Firmicutes|c__Bacilli	0.32356
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.07482
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.01848
k__Viruses|p__Viruses_noname|c__Viruses_noname	0.00995
k__Bacteria|p__Firmicutes|c__Negativicutes	0.0044
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	42.93657
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	27.30614
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	14.59017
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	8.75395
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales	3.63831
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	1.97965
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	0.35323
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	0.32356
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.07482
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.01848
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname	0.00995
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	0.00765
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	0.0044
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	0.00311
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobiaceae	42.93657
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	22.90197
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae	14.59017
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	4.35498
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae	3.63831
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	2.69915
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae	1.97965
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	1.77745
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	1.69567
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	1.17564
