#SampleID	SAMEA3541543
k__Bacteria	100.0
k__Bacteria|p__Firmicutes	66.91194
k__Bacteria|p__Bacteroidetes	20.25435
k__Bacteria|p__Proteobacteria	9.58483
k__Bacteria|p__Fusobacteria	1.90473
k__Bacteria|p__Verrucomicrobia	0.77766
k__Bacteria|p__Actinobacteria	0.56648
k__Bacteria|p__Firmicutes|c__Clostridia	66.49066
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	20.25435
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	9.23638
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	1.90473
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	0.77766
k__Bacteria|p__Actinobacteria|c__Actinobacteria	0.56648
k__Bacteria|p__Firmicutes|c__Negativicutes	0.21471
k__Bacteria|p__Firmicutes|c__Bacilli	0.20258
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.1822
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.16625
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.00399
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	66.49066
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	20.25435
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	8.65015
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales	1.90473
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	0.77766
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	0.58623
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.43624
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	0.21471
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	0.19077
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.1822
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.16625
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	0.13024
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	0.01181
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.00399
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	32.34521
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	22.96537
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	14.50556
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	9.32964
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae	8.65015
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	3.78112
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	1.94829
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae	1.90473
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	1.6826
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobiaceae	0.77766
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae	0.58623
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae	0.43624
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	0.21471
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	0.18978
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae	0.1822
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae	0.13024
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae	0.11716
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae	0.11493
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiales_noname	0.05132
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XI_Incertae_Sedis	0.0277
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_noname	0.01687
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname	0.01352
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_noname	0.01181
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae	0.00946
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	0.00399
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	0.00252
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae	0.00099
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium	22.96537
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides	14.50556
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus	11.49051
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Subdoligranulum	11.08562
