#SampleID	SAMEA3541544
k__Bacteria	100.0
k__Bacteria|p__Bacteroidetes	49.22953
k__Bacteria|p__Firmicutes	47.66615
k__Bacteria|p__Fusobacteria	1.72987
k__Bacteria|p__Proteobacteria	0.73671
k__Bacteria|p__Actinobacteria	0.44664
k__Bacteria|p__Verrucomicrobia	0.1911
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	49.22953
k__Bacteria|p__Firmicutes|c__Negativicutes	32.3219
k__Bacteria|p__Firmicutes|c__Clostridia	15.19155
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	1.72987
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.57249
k__Bacteria|p__Actinobacteria|c__Actinobacteria	0.44664
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	0.1911
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.10697
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	0.0994
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.06482
k__Bacteria|p__Firmicutes|c__Bacilli	0.04573
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	49.22953
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	32.3219
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	15.19155
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales	1.72987
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.57249
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	0.42993
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	0.1911
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.10697
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	0.09766
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.06482
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	0.04525
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.0151
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	0.00174
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	0.00162
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	0.00048
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	44.1421
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	32.3219
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	8.5103
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	4.67966
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	3.87192
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae	1.72987
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	1.19339
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	1.02966
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	0.83729
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae	0.57249
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae	0.42993
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobiaceae	0.1911
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae	0.11301
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	0.10697
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae	0.09766
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae	0.06482
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	0.04467
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_noname	0.02211
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname	0.02163
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae	0.0151
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae	0.00174
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micrococcaceae	0.00162
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae	0.00059
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_noname	0.00048
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides	44.1421
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megamonas	32.3219
