#SampleID	SAMEA3541523
k__Bacteria	100.0
k__Bacteria|p__Firmicutes	60.32151
k__Bacteria|p__Actinobacteria	17.55103
k__Bacteria|p__Bacteroidetes	11.77374
k__Bacteria|p__Proteobacteria	5.51653
k__Bacteria|p__Verrucomicrobia	4.83323
k__Bacteria|p__Candidatus_Saccharibacteria	0.00395
k__Bacteria|p__Firmicutes|c__Clostridia	59.56633
k__Bacteria|p__Actinobacteria|c__Actinobacteria	17.55103
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	11.77374
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	4.83323
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	3.89231
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	1.12929
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.49493
k__Bacteria|p__Firmicutes|c__Bacilli	0.38477
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.36884
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname	0.00395
k__Bacteria|p__Firmicutes|c__Negativicutes	0.00158
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	59.56633
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	14.58242
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	11.77374
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	4.83323
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	3.89213
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	2.96522
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	1.12929
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.49493
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.36884
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	0.35896
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	0.02582
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname|o__Candidatus_Saccharibacteria_noname	0.00395
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	0.00338
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	0.00158
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	0.00018
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	49.45886
