#SampleID	SAMEA3541534
k__Bacteria	99.88177
k__Viruses	0.06401
k__Archaea	0.05422
k__Bacteria|p__Firmicutes	82.94455
k__Bacteria|p__Bacteroidetes	10.35163
k__Bacteria|p__Actinobacteria	4.35763
k__Bacteria|p__Proteobacteria	2.19548
k__Viruses|p__Viruses_noname	0.06401
k__Archaea|p__Euryarchaeota	0.05422
k__Bacteria|p__Candidatus_Saccharibacteria	0.02924
k__Bacteria|p__Verrucomicrobia	0.00323
k__Bacteria|p__Firmicutes|c__Clostridia	74.63906
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	10.35163
k__Bacteria|p__Firmicutes|c__Negativicutes	7.917
k__Bacteria|p__Actinobacteria|c__Actinobacteria	4.35763
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	1.87968
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.27774
k__Bacteria|p__Firmicutes|c__Bacilli	0.22436
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.16414
k__Viruses|p__Viruses_noname|c__Viruses_noname	0.06401
k__Archaea|p__Euryarchaeota|c__Methanobacteria	0.05422
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.03806
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname	0.02924
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	0.00323
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	74.63906
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	10.35163
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	7.917
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	3.37215
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	1.09027
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.97772
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	0.78941
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.27774
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	0.21718
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.16414
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname	0.06401
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales	0.05422
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales	0.03648
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname|o__Candidatus_Saccharibacteria_noname	0.02924
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	0.00776
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	0.00717
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	0.00323
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.00159
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	61.31734
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	10.40804
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	7.87144
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	6.9722
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae	3.37215
