#SampleID	SAMEA3541499
k__Bacteria	99.96291
k__Eukaryota	0.03709
k__Bacteria|p__Firmicutes	66.89194
k__Bacteria|p__Bacteroidetes	17.46718
k__Bacteria|p__Actinobacteria	12.62252
k__Bacteria|p__Proteobacteria	2.93207
k__Eukaryota|p__Ascomycota	0.03709
k__Bacteria|p__Candidatus_Saccharibacteria	0.03489
k__Bacteria|p__Fusobacteria	0.0143
k__Bacteria|p__Firmicutes|c__Clostridia	60.23929
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	17.46718
k__Bacteria|p__Actinobacteria|c__Actinobacteria	12.62252
k__Bacteria|p__Firmicutes|c__Bacilli	4.15822
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2.89189
k__Bacteria|p__Firmicutes|c__Negativicutes	2.3611
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.13333
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.04019
k__Eukaryota|p__Ascomycota|c__Saccharomycetes	0.03709
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname	0.03489
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	0.0143
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	60.23929
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	17.46718
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	7.6796
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	4.82572
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	4.13528
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	2.89189
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	2.3611
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.13333
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	0.1172
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.04019
k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales	0.03709
