#SampleID	SAMEA3541472
k__Bacteria	99.99705
k__Archaea	0.00295
k__Bacteria|p__Firmicutes	66.3593
k__Bacteria|p__Bacteroidetes	17.4902
k__Bacteria|p__Verrucomicrobia	7.32885
k__Bacteria|p__Actinobacteria	5.36402
k__Bacteria|p__Proteobacteria	3.41008
k__Bacteria|p__Fusobacteria	0.03767
k__Bacteria|p__Candidatus_Saccharibacteria	0.00693
k__Archaea|p__Euryarchaeota	0.00295
k__Bacteria|p__Firmicutes|c__Clostridia	60.40931
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	17.4902
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	7.32885
k__Bacteria|p__Actinobacteria|c__Actinobacteria	5.36402
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	4.89615
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2.01138
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	1.12881
k__Bacteria|p__Firmicutes|c__Bacilli	1.04458
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.26989
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	0.03767
k__Bacteria|p__Firmicutes|c__Negativicutes	0.00926
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname	0.00693
k__Archaea|p__Euryarchaeota|c__Methanobacteria	0.00295
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	60.40931
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	17.4902
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	7.32885
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	4.89615
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	3.56896
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	2.01138
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	1.78463
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	1.12881
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	1.04223
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.26989
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales	0.03767
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	0.01044
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	0.00926
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname|o__Candidatus_Saccharibacteria_noname	0.00693
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales	0.00295
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	0.00235
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	42.63945
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	9.74386
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	8.5679
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobiaceae	7.32885
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae	5.09132
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	4.89615
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	4.34973
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae	3.56896
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	3.04928
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae	2.01138
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XI_Incertae_Sedis	1.88153
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae	1.78463
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae	1.12881
