#SampleID	SAMEA3541540
k__Bacteria	99.58619
k__Archaea	0.41381
k__Bacteria|p__Firmicutes	60.43365
k__Bacteria|p__Bacteroidetes	26.31403
k__Bacteria|p__Actinobacteria	11.20184
k__Bacteria|p__Proteobacteria	1.60644
k__Archaea|p__Euryarchaeota	0.41381
k__Bacteria|p__Verrucomicrobia	0.02866
k__Bacteria|p__Candidatus_Saccharibacteria	0.00157
k__Bacteria|p__Firmicutes|c__Clostridia	48.56185
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	26.31403
k__Bacteria|p__Actinobacteria|c__Actinobacteria	11.20184
k__Bacteria|p__Firmicutes|c__Negativicutes	8.95268
k__Bacteria|p__Firmicutes|c__Bacilli	1.92717
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	1.55926
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.99194
k__Archaea|p__Euryarchaeota|c__Methanobacteria	0.41381
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	0.02866
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.02538
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.0218
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname	0.00157
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	48.56185
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	26.31403
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	9.29996
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	8.95268
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	1.92548
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	1.89902
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	1.19314
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.99194
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales	0.41381
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	0.35629
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	0.02866
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.02538
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.0218
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales	0.00982
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	0.00286
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	0.0017
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname|o__Candidatus_Saccharibacteria_noname	0.00157
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	34.68136
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	18.87046
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae	9.29996
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	8.93057
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	6.82852
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	6.61214
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	4.68365
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae	1.89902
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	1.8798
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	1.56217
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae	1.19314
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	1.17845
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	0.99194
