#SampleID	SAMEA3541565
k__Bacteria	100.0
k__Bacteria|p__Firmicutes	41.08457
k__Bacteria|p__Bacteroidetes	34.85256
k__Bacteria|p__Verrucomicrobia	12.09238
k__Bacteria|p__Proteobacteria	9.17173
k__Bacteria|p__Actinobacteria	2.75421
k__Bacteria|p__Fusobacteria	0.04205
k__Bacteria|p__Candidatus_Saccharibacteria	0.0025
k__Bacteria|p__Firmicutes|c__Clostridia	39.02188
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	34.85256
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	12.09238
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	8.59184
k__Bacteria|p__Actinobacteria|c__Actinobacteria	2.75421
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	1.7772
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.54051
k__Bacteria|p__Firmicutes|c__Bacilli	0.26875
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	0.04205
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.03937
k__Bacteria|p__Firmicutes|c__Negativicutes	0.01674
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname	0.0025
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	39.02188
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	34.85256
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	12.09238
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	8.53998
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	1.7772
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	1.48525
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	1.26876
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.54051
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	0.24099
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales	0.04792
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales	0.04205
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.03937
