#SampleID	SAMEA3541488
k__Bacteria	100.0
k__Bacteria|p__Verrucomicrobia	62.69435
k__Bacteria|p__Firmicutes	29.46247
k__Bacteria|p__Bacteroidetes	3.3666
k__Bacteria|p__Proteobacteria	3.14399
k__Bacteria|p__Fusobacteria	1.32342
k__Bacteria|p__Actinobacteria	0.00918
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	62.69435
k__Bacteria|p__Firmicutes|c__Clostridia	23.60758
k__Bacteria|p__Firmicutes|c__Negativicutes	5.6273
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	3.3666
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	3.13347
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	1.32342
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.18682
k__Bacteria|p__Firmicutes|c__Bacilli	0.04077
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.01051
k__Bacteria|p__Actinobacteria|c__Actinobacteria	0.00918
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	62.69435
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	23.60758
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	5.6273
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	3.3666
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	3.13347
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales	1.32342
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.18682
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	0.04013
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.01051
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	0.00793
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	0.00125
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	0.00064
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobiaceae	62.69435
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	19.86761
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	5.6273
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	3.41127
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	3.34909
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae	3.13347
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae	1.32342
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	0.18682
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae	0.16221
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	0.09928
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname	0.05246
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	0.03856
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	0.01078
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae	0.01051
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	0.00843
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae	0.00793
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XI_Incertae_Sedis	0.00631
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	0.00543
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae	0.00157
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	0.0013
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micrococcaceae	0.00125
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_noname	0.00064
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobiaceae|g__Akkermansia	62.69435
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Subdoligranulum	19.86263
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella	5.6273
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium	3.35874
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides	3.34909
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia	1.9258
