#SampleID	SAMEA3541519
k__Bacteria	99.21342
k__Archaea	0.78658
k__Bacteria|p__Firmicutes	68.21317
k__Bacteria|p__Bacteroidetes	26.89223
k__Bacteria|p__Actinobacteria	3.46124
k__Archaea|p__Euryarchaeota	0.78658
k__Bacteria|p__Proteobacteria	0.59498
k__Bacteria|p__Verrucomicrobia	0.04419
k__Bacteria|p__Candidatus_Saccharibacteria	0.00762
k__Bacteria|p__Firmicutes|c__Clostridia	62.84486
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	26.89223
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	4.96443
k__Bacteria|p__Actinobacteria|c__Actinobacteria	3.46124
k__Archaea|p__Euryarchaeota|c__Methanobacteria	0.78658
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.49716
k__Bacteria|p__Firmicutes|c__Bacilli	0.34045
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	0.09202
k__Bacteria|p__Firmicutes|c__Negativicutes	0.06343
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	0.04419
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname	0.00762
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.0058
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	62.84486
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	26.89223
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	4.96443
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	2.1133
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	1.34646
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales	0.78658
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.49716
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	0.32541
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	0.06343
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	0.05525
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	0.04419
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	0.03677
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	0.01504
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname|o__Candidatus_Saccharibacteria_noname	0.00762
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.0058
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	0.00148
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	25.61748
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	21.23521
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	19.70389
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	15.42951
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	4.96443
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	3.895
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	2.93964
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae	2.1133
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae	1.34646
