#SampleID	SAMEA3541474
k__Bacteria	94.36841
k__Viruses	5.63087
k__Archaea	0.00072
k__Bacteria|p__Bacteroidetes	81.82691
k__Bacteria|p__Firmicutes	9.45401
k__Viruses|p__Viruses_noname	5.63087
k__Bacteria|p__Proteobacteria	2.39775
k__Bacteria|p__Actinobacteria	0.67689
k__Bacteria|p__Candidatus_Saccharibacteria	0.00691
k__Bacteria|p__Verrucomicrobia	0.00595
k__Archaea|p__Euryarchaeota	0.00072
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	81.82691
k__Bacteria|p__Firmicutes|c__Clostridia	9.25417
k__Viruses|p__Viruses_noname|c__Viruses_noname	5.63087
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	1.5284
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.83783
k__Bacteria|p__Actinobacteria|c__Actinobacteria	0.67689
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.13249
k__Bacteria|p__Firmicutes|c__Bacilli	0.03998
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.03152
k__Bacteria|p__Firmicutes|c__Negativicutes	0.02737
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname	0.00691
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	0.00595
k__Archaea|p__Euryarchaeota|c__Methanobacteria	0.00072
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	81.82691
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	9.25417
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname	5.63087
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	1.52729
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.83783
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.63495
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.13249
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	0.04194
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	0.03998
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.03152
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	0.02737
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname|o__Candidatus_Saccharibacteria_noname	0.00691
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	0.00595
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	0.0011
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales	0.00072
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	45.6218
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	24.80169
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	11.37046
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Inoviridae	5.63087
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	3.78547
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	2.18753
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	2.18544
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae	1.52729
