#SampleID	SAMEA3541591
k__Bacteria	99.67589
k__Viruses	0.2269
k__Archaea	0.096
k__Eukaryota	0.00122
k__Bacteria|p__Proteobacteria	56.55237
k__Bacteria|p__Firmicutes	35.3
k__Bacteria|p__Actinobacteria	7.68089
k__Viruses|p__Viruses_noname	0.2269
k__Bacteria|p__Bacteroidetes	0.11048
k__Archaea|p__Euryarchaeota	0.096
k__Bacteria|p__Verrucomicrobia	0.03215
k__Eukaryota|p__Ascomycota	0.00122
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	55.96413
k__Bacteria|p__Firmicutes|c__Clostridia	26.99465
k__Bacteria|p__Actinobacteria|c__Actinobacteria	7.68089
k__Bacteria|p__Firmicutes|c__Negativicutes	5.84284
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2.20246
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.58825
k__Bacteria|p__Firmicutes|c__Bacilli	0.26004
k__Viruses|p__Viruses_noname|c__Viruses_noname	0.2269
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	0.11048
k__Archaea|p__Euryarchaeota|c__Methanobacteria	0.096
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	0.03215
k__Eukaryota|p__Ascomycota|c__Saccharomycetes	0.00122
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	55.96413
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	26.99465
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	5.84284
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	4.38449
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	3.27852
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2.20246
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.58825
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	0.23564
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales	0.2269
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	0.11048
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales	0.096
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	0.03215
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	0.0244
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	0.01788
k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales	0.00122
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae	55.96413
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	13.06229
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	11.38794
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae	4.38449
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae	3.27852
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae	3.22198
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	2.62086
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	2.20246
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	1.99372
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae	0.58825
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae	0.36363
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Podoviridae	0.2269
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	0.18417
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	0.11506
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae	0.096
